Código,Descripción,Categoría,Sección,Capítulo
37.60,INSERCION SISTEMA EXTERNO ASISTENCIA CARDIACA BIVENTRICULAR,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.61,IMPLANTACION BALON CONTRAPULSACION CORAZON,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.62,INSERCION DISPOSITIVO CIRCULATORIO EXTRACORPOREO TEMPORAL NO IMPLANTABLE,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.63,REPARACION SISTEMA ASISTENCIA CORAZON,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.64,EXTRACCION SISTEMA EXTERNO ASISTENCIA CORAZON,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.65,IMPLANTACION SISTEMA EXTERNO ASISTENCIA CARDIACA UNIVENTRICULAR,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.66,INSERCION SISTEMA ASISTENCIA CORAZON INTERNO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.67,IMPLANTACION SISTEMA CARDIOESTIMULACION,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.68,INSERCION DISPOSITIVO ASISTENCIA CORAZON EXTERNO PERCUTANEO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.7,IMPLANTACION ELECTRODO MARCAPASOS Y MARCAPASOS TEMPORAL,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.70,IMPLANTACION ELECTRODO MARCAPASOS NEOM,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.71,IMPLANTACION ELECTRODO MARCAPASOS VENTRICULO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.72,IMPLANTACION ELECTRODO MARCAPASOS AURICULA Y VENTRICULO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.73,IMPLANTACION ELECTRODO MARCAPASOS ATRIO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.74,IMPLANTACION ELECTRODO MARCAPASOS EPICARDIO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.75,REVISION ELECTRODO MARCAPASOS,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.76,SUSTITUCION ELECTRODO MARCAPASOS AURICULA Y VENTRICULO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.77,ELIMINACION ELECTRODO MARCAPASOS SIN SUSTITUCION,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.78,IMPLANTACION MARCAPASOS TRANSVENOSO TEMPORAL,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.79,REVISION RECEPTACULO MARCAPASOS,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.8,"INSERCION,REVISION Y ELIMINACION MARCAPASOS CORAZON",37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.80,IMPLANTACION MARCAPASOS PERMANENTE NEOM,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.81,IMPLANTACION MARCAPASOS CAMARA UNICA NEOM,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.82,IMPLANTACION MARCAPASOS CAMARA UNICA RITMO SENSIBLE,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.83,IMPLANTACION MARCAPASOS CAMARA DOBLE,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.85,SUSTITUCION MARCAPASOS CAMARA UNICA NEOM,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.86,SUSTITUCION MARCAPASOS CAMARA UNICA RITMO SENSIBLE,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.87,SUSTITUCION MARCAPASOS CAMARA DOBLE,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.89,REVISION O ELIMINACION MARCAPASOS CORAZON,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.9,OPERACION CORAZON Y PERICARDIO OTRA,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.90,INSERCION DISPOSITIVO APENDICE AURICULAR CORAZON,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.91,MASAJE CORAZON A TORAX ABIERTO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.92,INYECCION SUSTANCIA TERAPEUTICA INTRACARDIACA,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.93,INYECCION SUSTANCIA TERAPEUTICA PERICARDIO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.94,IMPLANTACION CARDIOVERSOR/DESFIBRILADOR AUTOMATICO [AICD],37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.95,IMPLANTACION CARDIOVERSOR/DESFIBRILADOR AUTOMATICO ELECTRODO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.96,IMPLANTACION CARDIOVERSOR/DESFIBRILADOR GENERADOR PULSO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.97,SUSTITUCION CARDIOVERSOR/DESFIBRILADOR AUTOMATICO ELECTRODO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.98,SUSTITUCION CARDIOVERSOR/DESFIBRILADOR GENERADOR DE PULSO,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
37.99,OPERACION CORAZON Y PERICARDIO.OTRA,37 OTRAS OPERACIONES SOBRE CORAZON Y PERICARDIO,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38,"INCISION,ESCISION Y OCLUSION VASO SANGUINEO","38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.0,INCISION VASO SANGUINEO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.00,INCISION VASO SANGUINEO.NEOM,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.01,INCISION VASO INTRACRANEAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.02,INCISION VASO CABEZA Y CUELLO OTRO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.03,INCISION VASO MIEMBRO SUPERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.04,INCISION ARTERIA AORTA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.05,INCISION VASO TORACICO OTRO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.06,INCISION ARTERIA ABDOMINAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.07,INCISION VENA ABDOMINAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.08,INCISION ARTERIA MIEMBRO INFERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.09,INCISION VENA MIEMBRO INFERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.1,ENDARTERECTOMIA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.10,ENDARTERECTOMIA ARTERIA NEOM,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.11,ENDARTERECTOMIA ARTERIA INTRACRANEAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.12,ENDARTERECTOMIA ARTERIA CABEZA Y CUELLO OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.13,ENDARTERECTOMIA ARTERIA MIEMBRO SUPERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.14,ENDARTERECTOMIA ARTERIA AORTA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.15,ENDARTERECTOMIA ARTERIA TORACICA OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.16,ENDARTERECTOMIA ARTERIA ABDOMINAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.18,ENDARTERECTOMIA ARTERIA MIEMBRO INFERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.2,PROCEDIMIENTO DIAGNOSTICO VASO SANGUINEO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.21,BIOPSIA VASO SANGUINEO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.22,ANGIOSCOPIA PERCUTANEA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.23,ESPECTROSCOPIA INTRAVASCULAR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.24,IMAGEN INTRAVACULAR VASO CORONARIO POR TOMOGRAFIA COHERENCIA OPTICA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.25,IMAGEN INTRAVACULAR VASO NO CORONARIO POR TOMOGRAFIA COHERENCIA OPTICA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.26,INSERCION SENSOR PRESION IMPLANTABLE PARA MONITORIZACION CORAZON O GRANDES VASOS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.29,PROCEDIMIENTO DIAGNOSTICO VASO SANGUINEO.OTRO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.3,RESECCION VASO SANGUINEO CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.30,RESECCION VASO SANGUINEO NEOM CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.31,RESECCION VASO INTRACRANEAL CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.32,RESECCION VASO CABEZA Y CUELLO CON ANASTOMOSIS OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.33,RESECCION VASO MIEMBRO SUPERIOR CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.34,RESECCION AORTA CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.35,RESECCION VASO TORAX CON ANASTOMOSIS OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.36,RESECCION ARTERIA ABDOMEN CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.37,RESECCION VENA ABDOMEN CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.38,RESECCION ARTERIA MIEMBRO INFERIOR CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.39,RESECCION VENA MIEMBRO INFERIOR CON ANASTOMOSIS,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.4,RESECCION VASO SANGUINEO CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.40,RESECCION VASO SANGUINEO NEOM CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.41,RESECCION VASO INTRACRANEAL CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.42,RESECCION VASO CABEZA Y CUELLO CON SUSTITUCION OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.43,RESECCION VASO MIEMBRO SUPERIOR CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.44,RESECCION AORTA ABDOMINAL CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.45,RESECCION VASO TORAX CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.46,RESECCION ARTERIA ABDOMEN CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.47,RESECCION VENA ABDOMEN CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.48,RESECCION ARTERIA MIEMBRO INFERIOR CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.49,RESECCION VENA MIEMBRO INFERIOR CON SUSTITUCION,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.5,ESCISION VARIZ,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.50,ESCISION VARIZ NEOM,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.51,ESCISION VARIZ INTRACRANEAL,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.52,ESCISION VARIZ CABEZA Y CUELLO,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.53,ESCISION VARIZ MIEMBRO SUPERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.55,ESCISION VARIZ TORAX,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.57,ESCISION VARIZ ABDOMEN,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.59,ESCISION VARIZ MIEMBRO INFERIOR,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.6,ESCISION VASO SANGUINEO OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
38.60,ESCISION VASO SANGUINEO NEOM OTRA,"38 INCISION, EXCISION Y OCLUSION DE VASOS",07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR,07. (35 39) OPERACIONES SOBRE EL APARATO CARDIOVASCULAR
